Id,Sales
12336,6525.1587
12337,5414.5815
12338,7149.144
12339,10881.809
12340,4328.4775
12341,6648.977
12342,8341.424
12343,8817.365
12344,14905.769
12345,5867.76
12346,13925.411
12347,6904.932
12348,5732.439
12349,3912.9966
12350,5826.772
12351,6202.1562
12352,5864.1226
12353,8042.3394
12354,4886.3813
12355,5083.3984
12356,7667.095
12357,3721.8425
12358,7738.5356
12359,6950.2666
12360,8194.873
12361,9320.844
12362,5641.872
12363,9680.154
12364,6409.4014
12365,5857.23
12366,5270.436
12367,5188.225
12368,11214.487
12369,7106.3486
12370,5121.273
12371,7819.244
12372,9119.321
12373,7806.1963
12374,6022.681
12375,8688.801
12376,5721.5737
12377,6193.7505
12378,6232.4546
12379,9560.999
12380,6899.5605
12381,6666.2812
12382,5697.068
12383,5339.496
12384,3967.9202
12385,5359.728
12386,8254.681
12387,9251.82
12388,11321.213
12389,12129.476
12390,8780.75
12391,6683.477
12392,5329.95
12393,11124.46
12394,11141.396
12395,7224.037
12396,8944.472
12397,9032.033
12398,5954.3086
12399,4199.6504
12400,10474.871
12401,6598.9453
12402,7260.0117
12403,6081.266
12404,3209.8115
12405,12932.184
12406,6123.337
12407,5806.388
12408,5047.191
12409,6158.305
12410,7404.9517
12411,8139.325
12412,6709.16
12413,5446.5938
12414,4964.331
12415,4400.286
12416,3567.8918
12417,7589.346
12418,18451.096
12419,5060.042
12420,6051.5366
12421,7093.8677
12422,5768.5464
12423,5753.2266
12424,5023.157
12425,4119.1494
12426,7218.5137
12427,7664.141
12428,3999.728
12429,8956.823
12430,5498.5947
12431,5074.8623
12432,10046.309
12433,8469.816
12434,10317.426
12435,5777.4395
12436,7430.8823
12437,4995.1914
12438,5757.5806
12439,15963.393
12440,10226.803
12441,7046.9443
12442,6248.8716
12443,4799.4033
12444,5617.412
12445,5745.544
12446,12088.3955
12447,5380.15
12448,5586.586
12449,7791.781
12450,4806.0645
12451,6592.559
12452,7576.6035
12453,7548.7812
12454,7136.623
12455,4447.846
12456,5243.979
12457,6201.092
12458,9688.542
12459,8997.049
12460,7175.542
12461,4674.7344
12462,7868.87
12463,6580.2715
12464,5218.1226
12465,7602.6772
12466,7720.908
12467,6842.341
12468,6514.4995
12469,7151.0264
12470,6518.7256
12471,6040.786
12472,7682.9365
12473,6513.791
12474,6237.3545
12475,9572.185
12476,6228.9775
12477,4865.8833
12478,12822.446
12479,6620.7397
12480,3596.2124
12481,8291.081
12482,8942.433
12483,11310.389
12484,5242.7085
12485,6709.0444
12486,6068.449
12487,7458.377
12488,6262.613
12489,9383.406
12490,3399.4277
12491,6456.5244
12492,6635.717
12493,5600.356
12494,5325.4883
12495,7102.9937
12496,8986.26
12497,5836.8896
12498,8584.401
12499,7412.1807
12500,9180.383
12501,5025.717
12502,6633.223
12503,6521.4243
12504,8284.148
12505,8828.819
12506,5409.017
12507,8922.249
12508,7544.693
12509,8194.24
12510,4714.589
12511,4025.8025
12512,8270.553
12513,6294.388
12514,9379.514
12515,7008.388
12516,6232.4546
12517,8677.248
12518,7392.9478
12519,6812.6323
12520,7843.131
12521,6307.7065
12522,9514.631
12523,11533.001
12524,7685.1577
12525,4920.0273
12526,5674.16
12527,4450.1455
12528,3507.867
12529,9110.124
12530,5587.764
12531,9337.49
12532,4529.6333
12533,6157.412
12534,6054.3823
12535,10128.665
12536,5115.59
12537,5053.579
12538,6148.6675
12539,7921.507
12540,5569.7246
12541,7853.5737
12542,7835.901
12543,9437.304
12544,7973.9863
12545,7442.4443
12546,6430.1655
12547,4867.8657
12548,5248.077
12549,11467.837
12550,9820.566
12551,8011.135
12552,15950.183
12553,6587.141
12554,5251.7876
12555,6802.3667
12556,9293.413
12557,10388.105
12558,7206.6743
12559,9001.134
12560,8799.682
12561,7464.1904
12562,6950.174
12563,5944.957
12564,5032.1353
12565,5039.7007
12566,4421.9556
12567,5658.9995
12568,9173.441
12569,17782.41
12570,6687.9673
12571,5165.6284
12572,7874.598
12573,4193.2456
12574,6659.303
12575,4193.9536
12576,9578.568
12577,6840.624
12578,6639.535
12579,14750.463
12580,12413.922
12581,6258.5166
12582,7126.155
12583,4414.614
12584,5358.297
12585,5811.2197
12586,8681.983
12587,4847.9775
12588,4567.9727
12589,5864.324
12590,5706.2583
12591,7592.4243
12592,7746.2085
12593,3538.7344
12594,7630.8506
12595,9275.243
12596,8137.6885
12597,5249.1436
12598,4511.277
12599,8555.801
12600,4518.465
12601,10234.063
12602,4748.312
12603,5621.8345
12604,7292.7065
12605,6715.8184
12606,4566.439
12607,6301.1523
12608,7028.9004
12609,9602.003
12610,10447.423
12611,6190.4546
12612,4266.602
12613,5679.7593
12614,6618.9585
12615,5189.8037
12616,6656.35
12617,6454.7573
12618,11290.848
12619,7660.8887
12620,6796.698
12621,8614.272
12622,4700.0234
12623,9504.636
12624,5960.634
12625,14040.193
12626,6424.617
12627,5444.568
12628,5481.278
12629,4559.0444
12630,7478.0005
12631,18107.078
12632,4449.3564
12633,4747.9404
12634,10339.72
12635,6629.897
12636,7275.0537
12637,8367.552
12638,6577.906
12639,5026.9634
12640,4725.584
12641,9891.53
12642,6062.2817
12643,7901.0576
12644,7861.9453
12645,4430.7715
12646,7512.6807
12647,6573.609
12648,4068.772
12649,9094.878
12650,9255.695
12651,4478.776
12652,8273.133
12653,7306.5547
12654,5083.9175
12655,9404.363
12656,6990.87
12657,8349.177
12658,4938.8306
12659,5206.2505
12660,6715.87
12661,4257.6177
12662,7868.7417
12663,4606.522
12664,6293.404
12665,4818.0117
12666,6320.3843
12667,6185.5493
12668,7391.298
12669,7187.5425
12670,8767.218
12671,6148.251
12672,7615.015
12673,6401.0557
12674,8670.39
12675,9281.614
12676,7212.7114
12677,3630.429
12678,5797.3677
12679,7681.4927
12680,4071.9443
12681,11578.11
12682,5592.643
12683,7074.5693
12684,11414.542
12685,7288.8403
12686,4344.291
12687,11197.976
12688,10439.525
12689,5755.1206
12690,9467.379
12691,10960.659
12692,5903.0693
12693,5164.1553
12694,7147.904
12695,5793.0615
12696,5801.4224
12697,7388.923
12698,5156.0933
12699,7033.9233
12700,7347.9497
12701,7130.791
12702,8560.689
12703,6463.8633
12704,7298.809
12705,4772.779
12706,7617.935
12707,7466.9893
12708,6771.8438
12709,6647.6963
12710,7227.0625
12711,9998.665
12712,6066.6313
12713,5220.119
12714,6660.4214
12715,7408.944
12716,7388.359
12717,4617.3394
12718,4334.845
12719,7338.669
12720,7293.576
12721,5873.504
12722,8606.74
12723,6239.5444
12724,7096.4927
12725,5716.876
12726,3855.1724
12727,6878.7236
12728,7206.138
12729,7067.5684
12730,9573.006
12731,8823.962
12732,4960.7285
12733,9333.423
12734,4207.698
12735,3214.3953
12736,8190.2407
12737,12015.166
12738,8622.378
12739,7659.2524
12740,4733.5737
12741,6767.363
12742,9545.253
12743,6329.4575
12744,8021.5176
12745,5574.4395
12746,4890.1436
12747,5278.647
12748,5935.2964
12749,5783.725
12750,5456.1196
12751,5091.0996
12752,4298.306
12753,6758.906
12754,7062.8853
12755,5522.0
12756,6583.479
12757,7680.299
12758,6083.97
12759,5717.3945
12760,9339.414
12761,7633.3555
12762,5893.882
12763,4052.944
12764,12049.581
12765,6831.8154
12766,5834.6074
12767,8382.602
12768,8359.138
12769,8158.507
12770,6362.106
12771,7442.622
12772,8670.571
12773,13472.582
12774,5432.2944
12775,5202.979
12776,5591.3784
12777,7372.105
12778,5959.178
12779,7357.4453
12780,9527.045
12781,5904.145
12782,4715.7812
12783,6096.5176
12784,9494.018
12785,5086.847
12786,7861.998
12787,4178.1133
12788,7519.0327
12789,7824.7573
12790,7984.9385
12791,9780.075
12792,6704.017
12793,4150.0503
12794,7037.6885
12795,7187.3916
12796,9397.137
12797,8099.736
12798,8151.5303
12799,6761.13
12800,4694.36
12801,10432.319
12802,4467.4136
12803,10730.104
12804,6262.846
12805,4357.094
12806,7391.8765
12807,6325.6187
12808,7874.9663
12809,8970.152
12810,4715.5293
12811,4809.6465
12812,8016.829
12813,8753.174
12814,9762.172
12815,5489.419
12816,6332.8394
12817,6462.2295
12818,6970.382
12819,5691.2407
12820,10535.018
12821,9070.008
12822,10994.299
12823,4220.51
12824,6441.817
12825,9958.019
12826,9080.136
12827,5623.797
12828,11178.159
12829,6569.009
12830,5701.417
12831,5364.9453
12832,5537.665
12833,5484.5776
12834,6083.6685
12835,4609.7744
12836,4827.0557
12837,8873.267
12838,7475.3833
12839,20688.56
12840,6928.3384
12841,4993.2437
12842,8281.399
12843,10618.26
12844,7290.641
12845,8334.155
12846,5874.132
12847,9011.536
12848,8451.144
12849,5354.0205
12850,5854.2363
12851,7326.7373
12852,8739.65
12853,7392.4893
12854,8793.851
12855,5710.783
12856,4831.967
12857,5960.73
12858,10932.554
12859,12044.458
12860,10834.493
12861,9152.635
12862,4604.075
12863,6555.902
12864,4847.677
12865,8983.286
12866,12339.884
12867,10172.161
12868,6822.178
12869,6073.3423
12870,4304.908
12871,5810.8374
12872,11698.59
12873,7029.1816
12874,5384.3853
12875,5612.003
12876,8767.736
12877,3725.746
12878,8109.337
12879,4932.7764
12880,6818.268
12881,7222.736
12882,6335.805
12883,7974.5493
12884,6749.094
12885,5819.501
12886,7579.1045
12887,7996.9507
12888,12104.871
12889,5881.3975
12890,8956.79
12891,8383.209
12892,10234.18
12893,7307.1055
12894,9792.218
12895,4836.832
12896,5369.1787
12897,7214.198
12898,6700.6353
12899,10135.941
12900,8250.7295
12901,5943.896
12902,7835.415
12903,6559.5166
12904,10265.307
12905,4436.3335
12906,16363.78
12907,5453.331
12908,6147.283
12909,9760.18
12910,5122.9976
12911,6919.6743
12912,6661.8633
12913,8540.13
12914,5993.363
12915,5938.592
12916,8058.987
12917,8393.042
12918,8536.628
12919,4992.9766
12920,8116.1387
12921,12382.902
12922,7544.326
12923,5436.311
12924,7144.4546
12925,6312.594
12926,6488.8633
12927,7561.9688
12928,4429.5713
12929,9336.245
12930,7164.176
12931,7497.118
12932,8931.232
12933,5193.9443
12934,6415.5107
12935,5298.0117
12936,8613.961
12937,9425.42
12938,5189.6797
12939,5298.8306
12940,7060.723
12941,5949.2344
12942,6215.8374
12943,8523.278
12944,6151.9814
12945,8399.017
12946,5808.7866
12947,5082.4673
12948,7257.726
12949,8544.538
12950,8630.934
12951,8915.793
12952,9525.028
12953,5804.4834
12954,9827.041
12955,6875.312
12956,8020.026
12957,9916.695
12958,6688.484
12959,11389.128
12960,8853.5
12961,8353.446
12962,6329.2524
12963,8130.891
12964,8020.814
12965,6576.494
12966,3967.322
12967,5904.6577
12968,8799.782
12969,6149.0366
12970,4767.2324
12971,9483.212
12972,6863.3555
12973,5732.089
12974,6674.9727
12975,6218.286
12976,8947.389
12977,8277.528
12978,7014.7886
12979,5521.484
12980,6680.074
12981,7533.6187
12982,3920.6335
12983,6835.5703
12984,5822.605
12985,9701.255
12986,7702.256
12987,6438.488
12988,11572.502
12989,6892.3516
12990,5337.627
12991,12273.12
12992,8048.908
12993,8565.598
12994,8639.606
12995,5430.0825
12996,6682.215
12997,5553.8936
12998,8465.633
12999,13384.314
13000,6865.5815
13001,3553.897
13002,6066.447
13003,9550.07
13004,9702.569
13005,6526.6714
13006,7741.334
13007,5496.2666
13008,5394.1064
13009,3761.3064
13010,5706.727
13011,6804.6904
13012,7152.4595
13013,7379.3647
13014,7011.9053
13015,8472.685
13016,9783.041
13017,9253.886
13018,4902.095
13019,10323.727
13020,12959.322
13021,5880.859
13022,8398.184
13023,6007.6553
13024,7483.3164
13025,4184.555
13026,8222.228
13027,5957.064
13028,9951.429
13029,8355.757
13030,9074.56
13031,8865.72
13032,5935.16
13033,9373.719
13034,19442.275
13035,11713.642
13036,6500.4155
13037,3321.8262
13038,6737.5176
13039,9617.988
13040,5744.7104
13041,12577.562
13042,19521.502
13043,4052.2217
13044,5659.5825
13045,9133.345
13046,6105.782
13047,10403.066
13048,6981.1616
13049,8840.6
13050,4799.042
13051,7057.047
13052,6361.547
13053,8508.722
13054,9371.163
13055,5914.268
13056,6239.336
13057,7394.196
13058,5304.459
13059,5483.6147
13060,8064.2847
13061,5780.179
13062,6107.1685
13063,8368.75
13064,6633.6855
13065,6474.8037
13066,7729.802
13067,7658.5728
13068,8617.024
13069,8024.142
13070,7672.3774
13071,6325.6245
13072,3661.187
13073,6963.306
13074,7962.192
13075,6313.4907
13076,4620.5117
13077,9603.798
13078,7781.005
13079,10279.248
13080,7719.3247
13081,5982.3867
13082,5656.538
13083,5153.2515
13084,11076.552
13085,5190.4917
13086,7848.467
13087,16378.879
13088,7928.506
13089,6801.3613
13090,5361.119
13091,5266.707
13092,7338.788
13093,4283.424
13094,6252.991
13095,11770.622
13096,5777.1753
13097,17692.803
13098,15636.409
13099,4866.812
13100,7092.1895
13101,6685.231
13102,7686.301
13103,6318.9917
13104,11725.544
13105,8314.117
13106,10465.017
13107,4696.1826
13108,8194.928
13109,4843.3
13110,8876.872
13111,6655.544
13112,6529.205
13113,6661.374
13114,6223.318
13115,9225.096
13116,10457.492
13117,5760.87
13118,11746.655
13119,7120.263
13120,11119.422
13121,5933.038
13122,5884.3555
13123,6239.389
13124,11386.619
13125,6759.0996
13126,7979.639
13127,7209.3623
13128,9906.192
13129,4476.23
13130,9532.835
13131,7572.925
13132,4508.7603
13133,15783.302
13134,18390.715
13135,8175.4424
13136,7581.7646
13137,10517.006
13138,11887.739
13139,12949.488
13140,6678.5454
13141,8548.263
13142,6666.231
13143,9077.112
13144,4552.0957
13145,6632.3125
13146,5989.225
13147,5929.9375
13148,8472.637
13149,5536.852
13150,5196.2485
13151,7211.123
13152,3422.1516
13153,4947.058
13154,6295.6787
13155,7666.788
13156,10480.417
13157,8353.709
13158,8121.11
13159,6116.0933
13160,6592.717
13161,12747.602
13162,8337.9795
13163,6201.2036
13164,5177.4917
13165,9280.154
13166,4896.7437
13167,7820.915
13168,3835.1382
13169,6039.899
13170,8105.184
13171,6368.5044
13172,5378.6924
13173,9353.456
13174,10689.9375
13175,12884.92
13176,6798.1187
13177,9708.754
13178,3555.1143
13179,5717.9014
13180,7298.5864
13181,4616.4014
13182,8861.408
13183,5667.281
13184,5736.3438
13185,9763.914
13186,12058.63
13187,8927.485
13188,5509.688
13189,5322.3237
13190,11311.262
13191,9132.482
13192,6803.3477
13193,5388.3516
13194,7672.7354
13195,10592.567
13196,4807.6094
13197,6958.518
13198,8859.287
13199,9328.27
13200,15227.334
13201,6096.3315
13202,16181.024
13203,6852.562
13204,5949.875
13205,4062.292
13206,6732.7314
13207,5971.952
13208,5970.9277
13209,7801.574
13210,5088.8955
13211,5050.0854
13212,7704.4443
13213,4145.3022
13214,8008.8955
13215,7007.3926
13216,8621.6045
13217,9706.466
13218,5360.5767
13219,10222.308
13220,6799.973
13221,6255.6104
13222,5351.391
13223,5999.9927
13224,11447.009
13225,7446.4844
13226,5313.179
13227,8562.771
13228,9070.579
13229,7975.2944
13230,6186.9893
13231,9771.655
13232,5781.1167
13233,6302.932
13234,6526.435
13235,9397.594
13236,6498.5005
13237,6929.9385
13238,5718.469
13239,5717.1875
13240,4322.5483
13241,5379.6313
13242,8065.4697
13243,9546.056
13244,12001.913
13245,12320.456
13246,8815.08
13247,7017.1904
13248,5487.0054
13249,12257.774
13250,11580.054
13251,7069.6787
13252,9491.527
13253,9392.746
13254,6123.798
13255,4283.5015
13256,10924.715
13257,6834.2007
13258,7739.104
13259,6121.4688
13260,3220.6138
13261,13205.655
13262,6002.7974
13263,6146.7734
13264,5245.249
13265,6319.956
13266,7960.642
13267,8847.297
13268,6711.7847
13269,5761.7334
13270,4981.8394
13271,5097.4116
13272,3652.278
13273,7713.179
13274,18566.648
13275,5076.2563
13276,6003.1465
13277,7984.7026
13278,5821.5107
13279,6067.419
13280,5098.89
13281,4759.667
13282,7264.098
13283,7504.573
13284,4144.1562
13285,9479.992
13286,5627.2153
13287,5233.76
13288,10533.157
13289,9264.756
13290,10369.03
13291,6291.6147
13292,7706.179
13293,5049.526
13294,6032.42
13295,17578.982
13296,10408.148
13297,7072.2686
13298,6542.5835
13299,4649.448
13300,5678.4
13301,5274.9473
13302,10724.117
13303,5774.806
13304,5750.4346
13305,7778.637
13306,4778.3
13307,6644.2285
13308,7895.739
13309,7737.68
13310,7110.565
13311,4774.39
13312,5502.42
13313,5761.36
13314,10379.696
13315,9024.525
13316,7450.8394
13317,4884.1636
13318,8245.3955
13319,7123.354
13320,5033.666
13321,7692.711
13322,7999.567
13323,6862.8906
13324,7069.376
13325,7682.0645
13326,6592.182
13327,6172.5005
13328,8018.305
13329,6451.988
13330,6535.3613
13331,9354.446
13332,6257.5015
13333,5331.47
13334,13632.938
13335,6452.141
13336,4091.724
13337,8697.98
13338,9048.709
13339,11867.621
13340,5477.133
13341,6965.6636
13342,6252.0903
13343,8255.083
13344,6319.0093
13345,9671.258
13346,3432.3098
13347,7168.065
13348,6509.996
13349,5983.4585
13350,5329.2583
13351,7398.8096
13352,9573.436
13353,6262.5474
13354,8847.566
13355,7537.2344
13356,9642.981
13357,5164.259
13358,7069.9688
13359,6687.125
13360,8134.01
13361,9611.358
13362,3810.1306
13363,8991.344
13364,7578.561
13365,8255.358
13366,5038.086
13367,4485.0176
13368,8560.11
13369,6154.271
13370,9850.303
13371,7064.2124
13372,6516.5073
13373,8579.816
13374,7568.8965
13375,6815.141
13376,8226.959
13377,6176.447
13378,10022.956
13379,11996.535
13380,7820.6914
13381,5071.436
13382,5819.468
13383,4437.514
13384,3684.2507
13385,9331.081
13386,5581.0312
13387,9905.493
13388,4318.8228
13389,5948.9785
13390,6167.04
13391,11195.37
13392,5247.096
13393,5157.8447
13394,6404.286
13395,8414.588
13396,5477.551
13397,8312.824
13398,7777.8877
13399,9765.292
13400,8014.291
13401,7620.2544
13402,6291.5435
13403,5248.9233
13404,5193.949
13405,12599.22
13406,10163.007
13407,8358.435
13408,16119.628
13409,6675.6924
13410,5128.6743
13411,6910.216
13412,9501.238
13413,10715.692
13414,7622.718
13415,9199.062
13416,9348.532
13417,7884.3984
13418,7006.09
13419,5824.393
13420,5283.9565
13421,4885.3325
13422,4751.8735
13423,5885.843
13424,8941.205
13425,18240.855
13426,7094.3813
13427,5456.5615
13428,8618.957
13429,4160.3003
13430,6960.271
13431,4620.243
13432,9445.057
13433,7035.0835
13434,6988.3027
13435,15518.608
13436,13080.058
13437,6551.176
13438,7279.364
13439,4621.129
13440,5671.0337
13441,6162.1304
13442,8417.63
13443,5064.2476
13444,4636.481
13445,6282.2065
13446,5681.2007
13447,8033.5073
13448,7853.6865
13449,3873.3784
13450,7986.2407
13451,9830.463
13452,8553.491
13453,5811.0923
13454,5199.605
13455,8975.347
13456,4866.1436
13457,10794.153
13458,4862.3896
13459,5745.3306
13460,7328.107
13461,6576.6763
13462,4714.0137
13463,6309.993
13464,7372.935
13465,10173.365
13466,11467.5625
13467,6236.5337
13468,4437.1455
13469,5844.6616
13470,6806.079
13471,5341.8237
13472,6827.392
13473,6697.0186
13474,11895.067
13475,7964.904
13476,6863.184
13477,8970.674
13478,4922.1353
13479,10053.391
13480,6321.463
13481,13950.136
13482,6615.513
13483,5566.66
13484,5880.4893
13485,4754.9795
13486,7777.5986
13487,18841.105
13488,5159.0596
13489,4848.0283
13490,10311.358
13491,7247.889
13492,7890.6655
13493,9200.852
13494,6789.0923
13495,5128.63
13496,4672.6255
13497,10477.409
13498,6383.6
13499,8318.312
13500,8639.392
13501,4792.1206
13502,8009.5225
13503,6968.8867
13504,4644.1606
13505,9363.256
13506,9482.823
13507,4878.5435
13508,8534.088
13509,7074.144
13510,5337.077
13511,9410.015
13512,6953.383
13513,8440.944
13514,4899.6636
13515,5412.108
13516,8033.6074
13517,4134.4033
13518,8351.741
13519,5288.4385
13520,6577.7427
13521,5160.3784
13522,6703.2495
13523,6869.7407
13524,7899.626
13525,7074.9336
13526,8778.1875
13527,6000.8164
13528,8266.878
13529,6860.8096
13530,9996.349
13531,9926.395
13532,7350.4937
13533,4057.5012
13534,6051.686
13535,8101.8687
13536,4490.759
13537,12199.945
13538,5548.6997
13539,7038.621
13540,11652.511
13541,7231.11
13542,4384.5903
13543,11625.758
13544,10905.997
13545,6255.765
13546,10052.5
13547,10374.462
13548,5728.8145
13549,5837.7085
13550,7499.529
13551,6238.3896
13552,6031.782
13553,7674.924
13554,5115.033
13555,7660.4873
13556,7806.212
13557,7425.2495
13558,9167.25
13559,6868.64
13560,7673.716
13561,4462.631
13562,7724.422
13563,7731.151
13564,6654.5415
13565,7105.5957
13566,7412.2935
13567,9920.582
13568,6293.7456
13569,5523.1587
13570,6252.86
13571,7662.087
13572,8192.201
13573,5019.776
13574,4542.098
13575,8345.849
13576,7401.5127
13577,6235.838
13578,8680.882
13579,6443.9062
13580,8217.688
13581,5695.7856
13582,4041.3242
13583,6964.4683
13584,7616.1772
13585,7538.3125
13586,10102.866
13587,10339.818
13588,5379.781
13589,8814.087
13590,4643.704
13591,3248.3345
13592,8665.909
13593,12853.902
13594,8337.024
13595,8179.342
13596,4853.933
13597,7359.1924
13598,9454.655
13599,6738.5776
13600,8151.8647
13601,5991.5337
13602,4803.035
13603,5438.526
13604,5974.853
13605,6224.327
13606,5553.4863
13607,5027.85
13608,4649.3774
13609,7141.675
13610,7558.984
13611,5736.869
13612,6768.364
13613,8186.9517
13614,6423.2446
13615,5820.8506
13616,9682.352
13617,8050.0063
13618,5609.311
13619,4376.042
13620,12649.079
13621,6370.376
13622,6010.968
13623,8482.072
13624,9071.894
13625,8756.922
13626,6804.2876
13627,7868.749
13628,10098.059
13629,14170.875
13630,5556.671
13631,5668.7886
13632,5470.815
13633,7303.984
13634,5854.8955
13635,8355.829
13636,9633.789
13637,6028.118
13638,4719.3315
13639,6353.6943
13640,9357.56
13641,5395.701
13642,7930.5103
13643,4246.9214
13644,7313.639
13645,8293.762
13646,8254.76
13647,10483.717
13648,6981.7407
13649,4242.293
13650,6869.446
13651,7898.91
13652,9763.979
13653,8505.703
13654,8207.365
13655,6645.6357
13656,5089.3027
13657,10959.479
13658,4547.422
13659,11083.518
13660,6339.112
13661,4576.2285
13662,8187.5605
13663,6289.809
13664,8362.71
13665,9533.845
13666,4834.9683
13667,4815.3013
13668,8266.768
13669,8952.716
13670,9884.306
13671,5686.5737
13672,6186.594
13673,6727.9297
13674,7039.9033
13675,5984.64
13676,11119.475
13677,9580.1045
13678,11747.485
13679,4484.658
13680,6687.7437
13681,9813.863
13682,8639.713
13683,5765.4717
13684,11294.391
13685,6882.7534
13686,5762.816
13687,5228.4663
13688,5898.2407
13689,5597.6543
13690,6297.541
13691,4850.4893
13692,4925.3193
13693,9366.695
13694,7341.0913
13695,20803.635
13696,6576.237
13697,5053.728
13698,8700.594
13699,12593.621
13700,8242.809
13701,8979.423
13702,6338.52
13703,8908.892
13704,8684.815
13705,5588.878
13706,6218.8022
13707,7596.0317
13708,9090.248
13709,7726.4634
13710,9046.008
13711,5795.98
13712,5089.046
13713,6279.4385
13714,11337.022
13715,13174.672
13716,11879.014
13717,9793.339
13718,5722.589
13719,6903.734
13720,5105.4697
13721,9539.893
13722,12595.629
13723,10223.751
13724,7413.8706
13725,6453.015
13726,4734.396
13727,5688.754
13728,11702.385
13729,7246.2925
13730,5553.7935
13731,5862.7246
13732,8706.67
13733,4056.2434
13734,8263.614
13735,5230.371
13736,6459.869
13737,7532.6426
13738,6842.4585
13739,8193.264
13740,7064.4014
13741,5615.4673
13742,8285.372
13743,8220.355
13744,11818.712
13745,5877.0625
13746,9552.002
13747,8145.8096
13748,10450.972
13749,7797.386
13750,10388.492
13751,5328.5317
13752,6277.2227
13753,7804.201
13754,7016.16
13755,10624.003
13756,8322.669
13757,6642.5117
13758,8291.697
13759,6739.2266
13760,10935.109
13761,4651.5244
13762,17040.623
13763,5690.3877
13764,6501.3516
13765,10364.186
13766,5489.44
13767,7493.308
13768,7045.566
13769,9119.87
13770,5929.8247
13771,5938.4956
13772,8104.9062
13773,8786.371
13774,9562.376
13775,5056.438
13776,8432.197
13777,12639.518
13778,8345.92
13779,5912.9707
13780,7089.1533
13781,6482.7876
13782,6744.3716
13783,7678.973
13784,4789.639
13785,10185.529
13786,7741.401
13787,7646.1206
13788,9203.994
13789,5863.8315
13790,7006.4033
13791,5328.5117
13792,8853.197
13793,9817.569
13794,5283.18
13795,5616.935
13796,7331.0435
13797,6015.774
13798,6600.0527
13799,8979.184
13800,6516.6187
13801,8562.208
13802,6237.616
13803,5392.3677
13804,8110.419
13805,8675.361
13806,9425.69
13807,9004.198
13808,9975.985
13809,5905.536
13810,10445.251
13811,7534.445
13812,8593.625
13813,10473.393
13814,6830.356
13815,12674.005
13816,8882.25
13817,8959.559
13818,6796.472
13819,8903.361
13820,8239.43
13821,6918.968
13822,4055.6904
13823,6265.104
13824,9435.647
13825,6533.4663
13826,4971.4814
13827,10608.319
13828,7152.275
13829,5744.3164
13830,7061.4097
13831,6960.716
13832,10184.753
13833,8638.98
13834,7526.006
13835,5735.096
13836,7609.6714
13837,8148.841
13838,4284.9854
13839,8571.735
13840,6116.2734
13841,9928.08
13842,8097.9053
13843,6768.841
13844,12067.235
13845,7003.603
13846,5107.355
13847,13145.89
13848,8244.861
13849,8770.622
13850,9036.644
13851,5486.1055
13852,6954.2183
13853,5755.0596
13854,9009.26
13855,14576.907
13856,7344.4033
13857,3531.8884
13858,5900.9976
13859,9966.171
13860,10019.858
13861,7037.7417
13862,8454.046
13863,5763.41
13864,5914.313
13865,3984.0276
13866,6184.7295
13867,7214.439
13868,7143.5693
13869,7887.414
13870,7458.931
13871,8786.012
13872,9962.407
13873,9750.716
13874,5090.3467
13875,11165.564
13876,14240.623
13877,6175.934
13878,9210.51
13879,6283.429
13880,7949.7017
13881,4486.973
13882,9027.675
13883,6111.1895
13884,10388.601
13885,8882.14
13886,9557.752
13887,9513.134
13888,6380.6953
13889,9982.391
13890,20192.393
13891,12353.813
13892,7490.9575
13893,3612.3545
13894,6980.4287
13895,10702.486
13896,5887.4536
13897,12526.839
13898,19822.924
13899,4100.0347
13900,6136.328
13901,9469.582
13902,6098.1514
13903,11775.338
13904,7695.816
13905,9755.852
13906,4595.6724
13907,7517.562
13908,6669.8057
13909,9139.33
13910,9511.864
13911,5965.559
13912,6425.8115
13913,7884.286
13914,5713.7363
13915,5587.2256
13916,8300.694
13917,6121.562
13918,6451.526
13919,9352.501
13920,7679.1123
13921,6882.2407
13922,8504.648
13923,8336.588
13924,8821.985
13925,8202.153
13926,8271.815
13927,6602.5146
13928,3877.4932
13929,7492.6865
13930,8994.988
13931,6570.581
13932,4941.418
13933,10276.406
13934,8318.003
13935,10992.736
13936,8284.511
13937,6496.5854
13938,6137.3354
13939,5655.9507
13940,12103.647
13941,5251.6123
13942,8311.667
13943,18264.807
13944,8137.641
13945,7269.4697
13946,5317.2446
13947,5653.3403
13948,7841.0596
13949,4478.8447
13950,6739.9854
13951,12807.072
13952,5856.001
13953,18574.848
13954,17106.13
13955,4940.131
13956,7027.284
13957,7607.5234
13958,8284.029
13959,6955.387
13960,12146.852
13961,8791.737
13962,11787.833
13963,5098.4326
13964,8526.27
13965,4732.7383
13966,9488.776
13967,6812.5933
13968,6937.4243
13969,6857.558
13970,6172.872
13971,9647.591
13972,11731.385
13973,5799.658
13974,12551.041
13975,7168.509
13976,12019.8545
13977,6612.056
13978,6241.9966
13979,6827.1777
13980,11888.193
13981,7011.3506
13982,7967.2207
13983,7726.8174
13984,10169.717
13985,4311.1914
13986,11011.385
13987,8642.211
13988,4950.8486
13989,16656.717
13990,18563.531
13991,8441.508
13992,7919.89
13993,11658.125
13994,12785.872
13995,13799.085
13996,7693.041
13997,9197.447
13998,7292.728
13999,9418.105
14000,4897.5337
14001,7433.7534
14002,6214.9365
14003,6215.535
